obsID obs_collection dataproduct_type obs_id description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project prvversion proposal_id productFilename size parent_obsid dataRights calib_level filters
207006981 HST image hst_5772_01_wfpc2_pc_f814w_u2nv01 "HAP fits science image" D mast:HST/product/hst_5772_01_wfpc2_pc_f814w_u2nv01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5772 hst_5772_01_wfpc2_pc_f814w_u2nv01_drz.fits 416473920 24556597 PUBLIC 3 F814W
207006981 HST image hst_5772_01_wfpc2_pc_f814w_u2nv01 "HAP fits science image" D mast:HST/product/hst_5772_01_wfpc2_pc_f814w_u2nv01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5772 hst_5772_01_wfpc2_pc_f814w_u2nv01_drz.fits 416473920 207006981 PUBLIC 3 F814W
207006990 HST image hst_5772_01_wfpc2_pc_f555w_u2nv01 "HAP fits science image" D mast:HST/product/hst_5772_01_wfpc2_pc_f555w_u2nv01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5772 hst_5772_01_wfpc2_pc_f555w_u2nv01_drz.fits 416471040 207006990 PUBLIC 3 F555W
207021838 HST image hst_6251_08_wfpc2_pc_f814w_u2os08 "HAP fits science image" D mast:HST/product/hst_6251_08_wfpc2_pc_f814w_u2os08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_08_wfpc2_pc_f814w_u2os08_drz.fits 205485120 24557770 PUBLIC 3 F814W
207021838 HST image hst_6251_08_wfpc2_pc_f814w_u2os08 "HAP fits science image" D mast:HST/product/hst_6251_08_wfpc2_pc_f814w_u2os08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_08_wfpc2_pc_f814w_u2os08_drz.fits 205485120 207021838 PUBLIC 3 F814W
207026302 HST image hst_6251_07_wfpc2_pc_f814w_u2os07 "HAP fits science image" D mast:HST/product/hst_6251_07_wfpc2_pc_f814w_u2os07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_07_wfpc2_pc_f814w_u2os07_drz.fits 205485120 24557769 PUBLIC 3 F814W
207026302 HST image hst_6251_07_wfpc2_pc_f814w_u2os07 "HAP fits science image" D mast:HST/product/hst_6251_07_wfpc2_pc_f814w_u2os07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_07_wfpc2_pc_f814w_u2os07_drz.fits 205485120 207026302 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554080 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554081 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554082 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554083 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554084 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 24554085 PUBLIC 3 F814W
207068308 HST image hst_5512_0c_wfpc2_pc_f814w_u2j20c "HAP fits science image" D mast:HST/product/hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 5512 hst_5512_0c_wfpc2_pc_f814w_u2j20c_drz.fits 206752320 207068308 PUBLIC 3 F814W
207080854 HST image hst_6251_06_wfpc2_pc_f814w_u2os06 "HAP fits science image" D mast:HST/product/hst_6251_06_wfpc2_pc_f814w_u2os06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_06_wfpc2_pc_f814w_u2os06_drz.fits 205485120 24557768 PUBLIC 3 F814W
207080854 HST image hst_6251_06_wfpc2_pc_f814w_u2os06 "HAP fits science image" D mast:HST/product/hst_6251_06_wfpc2_pc_f814w_u2os06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6251 hst_6251_06_wfpc2_pc_f814w_u2os06_drz.fits 205485120 207080854 PUBLIC 3 F814W
207365192 HST image hst_6357_26_wfpc2_pc_f702w_u3cm26 "HAP fits science image" D mast:HST/product/hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6357 hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits 262333440 24577477 PUBLIC 3 F702W
207365192 HST image hst_6357_26_wfpc2_pc_f702w_u3cm26 "HAP fits science image" D mast:HST/product/hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6357 hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits 262333440 24577478 PUBLIC 3 F702W
207365192 HST image hst_6357_26_wfpc2_pc_f702w_u3cm26 "HAP fits science image" D mast:HST/product/hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6357 hst_6357_26_wfpc2_pc_f702w_u3cm26_drz.fits 262333440 207365192 PUBLIC 3 F702W
207511965 HST image hst_8599_42_wfpc2_pc_f814w_u65w42 "HAP fits science image" D mast:HST/product/hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8599 hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits 246165120 24630868 PUBLIC 3 F814W
207511965 HST image hst_8599_42_wfpc2_pc_f814w_u65w42 "HAP fits science image" D mast:HST/product/hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8599 hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits 246165120 24630869 PUBLIC 3 F814W
207511965 HST image hst_8599_42_wfpc2_pc_f814w_u65w42 "HAP fits science image" D mast:HST/product/hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8599 hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits 246165120 24630870 PUBLIC 3 F814W
207511965 HST image hst_8599_42_wfpc2_pc_f814w_u65w42 "HAP fits science image" D mast:HST/product/hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 8599 hst_8599_42_wfpc2_pc_f814w_u65w42_drz.fits 246165120 207511965 PUBLIC 3 F814W
207610605 HST image hst_9042_41_wfpc2_pc_f450w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits 243878400 24645529 PUBLIC 3 F450W
207610605 HST image hst_9042_41_wfpc2_pc_f450w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits 243878400 24645530 PUBLIC 3 F450W
207610605 HST image hst_9042_41_wfpc2_pc_f450w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f450w_u6ea41_drz.fits 243878400 207610605 PUBLIC 3 F450W
207662033 HST image hst_9042_41_wfpc2_pc_f814w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits 243878400 24645531 PUBLIC 3 F814W
207662033 HST image hst_9042_41_wfpc2_pc_f814w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits 243878400 24645532 PUBLIC 3 F814W
207662033 HST image hst_9042_41_wfpc2_pc_f814w_u6ea41 "HAP fits science image" D mast:HST/product/hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9042 hst_9042_41_wfpc2_pc_f814w_u6ea41_drz.fits 243878400 207662033 PUBLIC 3 F814W
207792362 HST image hst_9676_zy_wfpc2_pc_f606w_u8ixzy "HAP fits science image" D mast:HST/product/hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits 241888320 24671137 PUBLIC 3 F606W
207792362 HST image hst_9676_zy_wfpc2_pc_f606w_u8ixzy "HAP fits science image" D mast:HST/product/hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits 241888320 24671138 PUBLIC 3 F606W
207792362 HST image hst_9676_zy_wfpc2_pc_f606w_u8ixzy "HAP fits science image" D mast:HST/product/hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits 241888320 24671139 PUBLIC 3 F606W
207792362 HST image hst_9676_zy_wfpc2_pc_f606w_u8ixzy "HAP fits science image" D mast:HST/product/hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zy_wfpc2_pc_f606w_u8ixzy_drz.fits 241888320 207792362 PUBLIC 3 F606W
207794063 HST image hst_9709_9a_wfpc2_pc_f606w_u8l89a "HAP fits science image" D mast:HST/product/hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits 235313280 24671311 PUBLIC 3 F606W
207794063 HST image hst_9709_9a_wfpc2_pc_f606w_u8l89a "HAP fits science image" D mast:HST/product/hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits 235313280 24671312 PUBLIC 3 F606W
207794063 HST image hst_9709_9a_wfpc2_pc_f606w_u8l89a "HAP fits science image" D mast:HST/product/hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits 235313280 24671313 PUBLIC 3 F606W
207794063 HST image hst_9709_9a_wfpc2_pc_f606w_u8l89a "HAP fits science image" D mast:HST/product/hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_9a_wfpc2_pc_f606w_u8l89a_drz.fits 235313280 207794063 PUBLIC 3 F606W
207794160 HST image hst_9709_b7_wfpc2_pc_f606w_u8l8b7 "HAP fits science image" D mast:HST/product/hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits 241718400 24671463 PUBLIC 3 F606W
207794160 HST image hst_9709_b7_wfpc2_pc_f606w_u8l8b7 "HAP fits science image" D mast:HST/product/hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits 241718400 24671464 PUBLIC 3 F606W
207794160 HST image hst_9709_b7_wfpc2_pc_f606w_u8l8b7 "HAP fits science image" D mast:HST/product/hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b7_wfpc2_pc_f606w_u8l8b7_drz.fits 241718400 207794160 PUBLIC 3 F606W
207794166 HST image hst_9709_b8_wfpc2_pc_f606w_u8l8b8 "HAP fits science image" D mast:HST/product/hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits 235031040 24671465 PUBLIC 3 F606W
207794166 HST image hst_9709_b8_wfpc2_pc_f606w_u8l8b8 "HAP fits science image" D mast:HST/product/hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits 235031040 24671466 PUBLIC 3 F606W
207794166 HST image hst_9709_b8_wfpc2_pc_f606w_u8l8b8 "HAP fits science image" D mast:HST/product/hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b8_wfpc2_pc_f606w_u8l8b8_drz.fits 235031040 207794166 PUBLIC 3 F606W
207794167 HST image hst_9709_b9_wfpc2_pc_f606w_u8l8b9 "HAP fits science image" D mast:HST/product/hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits 235031040 24671467 PUBLIC 3 F606W
207794167 HST image hst_9709_b9_wfpc2_pc_f606w_u8l8b9 "HAP fits science image" D mast:HST/product/hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits 235031040 24671468 PUBLIC 3 F606W
207794167 HST image hst_9709_b9_wfpc2_pc_f606w_u8l8b9 "HAP fits science image" D mast:HST/product/hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_b9_wfpc2_pc_f606w_u8l8b9_drz.fits 235031040 207794167 PUBLIC 3 F606W
207794174 HST image hst_9709_bh_wfpc2_pc_f606w_u8l8bh "HAP fits science image" D mast:HST/product/hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits 235031040 24671481 PUBLIC 3 F606W
207794174 HST image hst_9709_bh_wfpc2_pc_f606w_u8l8bh "HAP fits science image" D mast:HST/product/hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits 235031040 24671482 PUBLIC 3 F606W
207794174 HST image hst_9709_bh_wfpc2_pc_f606w_u8l8bh "HAP fits science image" D mast:HST/product/hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bh_wfpc2_pc_f606w_u8l8bh_drz.fits 235031040 207794174 PUBLIC 3 F606W
207794177 HST image hst_9709_bi_wfpc2_pc_f606w_u8l8bi "HAP fits science image" D mast:HST/product/hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits 235031040 24671483 PUBLIC 3 F606W
207794177 HST image hst_9709_bi_wfpc2_pc_f606w_u8l8bi "HAP fits science image" D mast:HST/product/hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits 235031040 24671484 PUBLIC 3 F606W
207794177 HST image hst_9709_bi_wfpc2_pc_f606w_u8l8bi "HAP fits science image" D mast:HST/product/hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bi_wfpc2_pc_f606w_u8l8bi_drz.fits 235031040 207794177 PUBLIC 3 F606W
207795222 HST image hst_9709_bc_wfpc2_pc_f606w_u8l8bc "HAP fits science image" D mast:HST/product/hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits 235031040 24671471 PUBLIC 3 F606W
207795222 HST image hst_9709_bc_wfpc2_pc_f606w_u8l8bc "HAP fits science image" D mast:HST/product/hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits 235031040 24671472 PUBLIC 3 F606W
207795222 HST image hst_9709_bc_wfpc2_pc_f606w_u8l8bc "HAP fits science image" D mast:HST/product/hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bc_wfpc2_pc_f606w_u8l8bc_drz.fits 235031040 207795222 PUBLIC 3 F606W
207795456 HST image hst_9709_bb_wfpc2_pc_f606w_u8l8bb "HAP fits science image" D mast:HST/product/hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits 235031040 24671469 PUBLIC 3 F606W
207795456 HST image hst_9709_bb_wfpc2_pc_f606w_u8l8bb "HAP fits science image" D mast:HST/product/hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits 235031040 24671470 PUBLIC 3 F606W
207795456 HST image hst_9709_bb_wfpc2_pc_f606w_u8l8bb "HAP fits science image" D mast:HST/product/hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bb_wfpc2_pc_f606w_u8l8bb_drz.fits 235031040 207795456 PUBLIC 3 F606W
207797255 HST image hst_9709_am_wfpc2_pc_f606w_u8l8am "HAP fits science image" D mast:HST/product/hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits 235313280 24671421 PUBLIC 3 F606W
207797255 HST image hst_9709_am_wfpc2_pc_f606w_u8l8am "HAP fits science image" D mast:HST/product/hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits 235313280 24671422 PUBLIC 3 F606W
207797255 HST image hst_9709_am_wfpc2_pc_f606w_u8l8am "HAP fits science image" D mast:HST/product/hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits 235313280 24671423 PUBLIC 3 F606W
207797255 HST image hst_9709_am_wfpc2_pc_f606w_u8l8am "HAP fits science image" D mast:HST/product/hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_am_wfpc2_pc_f606w_u8l8am_drz.fits 235313280 207797255 PUBLIC 3 F606W
207797304 HST image hst_9676_zb_wfpc2_pc_f606w_u8ixzb "HAP fits science image" D mast:HST/product/hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits 241770240 24671038 PUBLIC 3 F606W
207797304 HST image hst_9676_zb_wfpc2_pc_f606w_u8ixzb "HAP fits science image" D mast:HST/product/hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits 241770240 24671039 PUBLIC 3 F606W
207797304 HST image hst_9676_zb_wfpc2_pc_f606w_u8ixzb "HAP fits science image" D mast:HST/product/hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zb_wfpc2_pc_f606w_u8ixzb_drz.fits 241770240 207797304 PUBLIC 3 F606W
207797320 HST image hst_9676_zw_wfpc2_pc_f606w_u8ixzw "HAP fits science image" D mast:HST/product/hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits 241770240 24671129 PUBLIC 3 F606W
207797320 HST image hst_9676_zw_wfpc2_pc_f606w_u8ixzw "HAP fits science image" D mast:HST/product/hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits 241770240 24671130 PUBLIC 3 F606W
207797320 HST image hst_9676_zw_wfpc2_pc_f606w_u8ixzw "HAP fits science image" D mast:HST/product/hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9676 hst_9676_zw_wfpc2_pc_f606w_u8ixzw_drz.fits 241770240 207797320 PUBLIC 3 F606W
207797380 HST image hst_9709_an_wfpc2_pc_f606w_u8l8an "HAP fits science image" D mast:HST/product/hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits 235313280 24671424 PUBLIC 3 F606W
207797380 HST image hst_9709_an_wfpc2_pc_f606w_u8l8an "HAP fits science image" D mast:HST/product/hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits 235313280 24671425 PUBLIC 3 F606W
207797380 HST image hst_9709_an_wfpc2_pc_f606w_u8l8an "HAP fits science image" D mast:HST/product/hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits 235313280 24671426 PUBLIC 3 F606W
207797380 HST image hst_9709_an_wfpc2_pc_f606w_u8l8an "HAP fits science image" D mast:HST/product/hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_an_wfpc2_pc_f606w_u8l8an_drz.fits 235313280 207797380 PUBLIC 3 F606W
207797381 HST image hst_9709_bj_wfpc2_pc_f606w_u8l8bj "HAP fits science image" D mast:HST/product/hst_9709_bj_wfpc2_pc_f606w_u8l8bj_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 9709 hst_9709_bj_wfpc2_pc_f606w_u8l8bj_drz.fits 235031040 24671485 PUBLIC 3 F606W
